rating,brand,title,raters,spec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lenovo,,,A10-Series APU A10-7800 (3.50 GHz),8 GB DDR3 1 TB HDD,Windows 8.1 64-Bit,"10""",AMD Radeon R7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DELL,,,Pentium G3220 (3.00 GHz),4 GB DDR3 500 GB HDD,Windows 8.1 (64Bit),"12.1""",Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i3 Processor Model i3-4360T Processor Speed 3.20 GHz,Windows 8.1 Pro,"21.5""",Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A10-Series APU A10 PRO-7850B (3.70 GHz),Windows 7 Professional 64-Bit Pre-installed with Windows 8.1 Pro license,AMD Radeon R7,Support Phone:1-800-474-6836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Core i5 4460 (3.2 GHz),4 GB DDR3 1 TB HDD,Windows 8.1 (64-bit),No Screen,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i7 4790 (3.6 GHz),12 GB DDR3 1 TB HDD,Windows 8.1,NVIDIA GeForce GTX 745 4GB,NVIDIA GeForce GTX 745 4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A-Series Processor Model A8 PRO-7600B Processor Speed 3.10 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,"23""",Graphics Controller Manufacturer AMD Grap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Celeron Processor Model N3050 Processor Speed 1.60 GHz,Standard Memory 4 GB Memory Technology DDR3L SDRAM 500 GB HDD,FreeDOS,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i3 4160 (3.60 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i3 4150 (3.50 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional (available through downgrade rights from Windows 8.1 Pro),Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ASUS,,,Intel Core i5 3340S(3.10GHz),8GB DDR3 1TB HDD Capacity,Windows 7 Professional,Intel HD Graphics 2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Celeron 2957U (1.40 GHz),2 GB 500 GB HDD,Windows 8.1 with Bing,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Celeron 807 1.5GHz,2 GB DDR3 1 GB Flash HDD,Linux,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i5 4440 (3.10 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-bit (available through downgrade rights from Windows 8 Pro),Support Phone:1-800-816-2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Celeron 3205U (1.5 GHz),2 GB DDR3 16 GB NGFF SSD SSD,Google Chrome OS,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i3 Processor Model i3-4150 Processor Speed 3.50 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 8.1 Pro,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Celeron Processor Model 3205U Processor Speed 1.50 GHz,Chrome OS,No,Support Phone:1-800-816-2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,A10-Series APU A10-7800 (3.50 GHz),16 GB DDR3 3 TB HDD,Windows 8.1 64-Bit,AMD Radeon R7,AMD Radeon R7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i5 4570 (3.20 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit upgradable to Windows 8 Pro,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i7 4790S (3.20 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit with Windows 8.1 Pro License,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i3 4160 (3.60 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit with Windows 10 Pro License,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i3 Processor Model i3-4160 Processor Speed 3.60 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZOTAC,,,Intel Core i5 Processor Model i5-4200U Processor Speed 1.60 GHz,No Screen,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4400,Support Phone:1-909-594-4300,Support Email:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 4440 (3.10 GHz),8 GB DDR3 1 TB HDD,Win 8.1,"16""",NVIDIA GeForce GT 635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Pentium G3220T (2.60 GHz),4 GB DDR3 500 GB HDD,Windows 8.1,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 6500 (3.20 GHz),8 GB DDR4 500 GB HDD,Windows 7 Professional (Includes Windows 10 Pro License),Intel HD Graphics 530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Acer America,,,Intel Core i7 4770 (3.40 GHz),8 GB DDR3 1 TB HDD,Microsoft Windows 7 Professional 64-bit Edition / Windows 8 Pro 64-bit Edition,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i3 4160 (3.60 GHz),8 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590 (3.30 GHz),4 GB DDR3 128 GB SSD,Windows 7 Professional Upgradable to Windows 8.1 Pro,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A-Series Processor Model A8-8650B Processor Speed 3.20 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,No Screen,Graphics Controller Manufacturer AMD Graphics Controller Model Radeon R7 Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 6500 (3.20 GHz),4 GB DDR4 500 GB HDD,Windows 7 Professional 64-Bit (available through downgrade rights from Windows 10 Pro),Intel HD Graphics 530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Pentium G3240 (3.1 GHz),2GB 500 GB HDD,Windows 8.1 Pro 64-Bit downgrade Windows 7 Professional 64-Bit,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Hewlett-Packard,,,Intel Pentium J2900 (2.41 GHz),4 GB DDR3 500 GB HDD,Windows 8.1 Pro Pre-installed downgradeable to W7P,Support Phone:1-800-474-6836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Core i3 4160T (3.10 GHz),4 GB DDR3 500 GB HDD,Windows 8.1 Professional CD with Windows 7 Professional pre-installed,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Hewlett-Packard,,,Intel Core i5 Processor Model i5-4590S Processor Speed 3 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,No Screen,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Celeron Processor Model 3205U Processor Speed 1.50 GHz,Chrome OS,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i7-4790 (3.6 GHz),8 GB Memory, 1 TB + 8 GB SSHD,GeForce GTX 745,Windows 8.1 64-Bit,Lenovo IdeaCentre Mid-Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Acer America,,,Intel Core i7 4770 (3.40 GHz),8 GB DDR3 1 TB HDD,Windows 8,"16""",NVIDIA GeForce GTX 760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,DELL,,,Pentium G3240 (3.1 GHz),4 GB DDR3 1 TB HDD,Windows 7 Home Premium 64-Bit,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Celeron Processor Model G1840 Processor Speed 2.80 GHz,Standard Memory 4 GB Memory Technology DDR3L SDRAM 500 GB HDD,Windows 8.1,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,E-Series Processor Model E1-2650 Processor Speed 1.45 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Celeron 2955U (1.4 GHz),4 GB DDR3 16 GB SSD,Google Chrome OS,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Core i3  4150T (3.0 GHz),4 GB DDR3  500 GB  HDD,Windows 7 Professional 64-Bit with Windows 8.1 Pro downgrade,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Core i3 4030U (1.90 GHz),0 MB,Intel HD Graphics 4400,Support Phone:1-888-678-3688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Celeron 2955U 1.4 GHz,2 GB DDR3 16 GB SSD,Google Chrome OS,Intel HD Graphics,100G Google Drive for 2-year free usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Core i3 4030U (1.90 GHz),4GB DDR3L 500 GB HDD,Windows 8.1,NVIDIA GeForce 820M / Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i3 Processor Model i3-4160T Processor Speed 3.10 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM,Windows 7 Professional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i5 Processor Model i5-4590T Processor Speed 2 GHz,Standard Memory 8 GB Memory Technology DDR3 SDRAM,Windows 8.1 Pro,No Screen,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A-Series Processor Model A4-8350B Processor Speed 3.50 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,No Screen,Graphics Controller Manufacturer AMD Graphics Controller Model Radeon R5 Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590T (2.0 GHz),4 GB DDR3 500 GB HDD 8 GB SSD,Windows 7 Professional 64 with Windows 8.1 Pro License,No Screen,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 4590T (2.0 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,A-Series Processor Model A8-7600 Processor Speed 3.10 GHz,Standard Memory 8 GB Memory Technology DDR3 SDRAM 1 TB HDD,Windows 7 Professional,Graphics Controller Manufacturer AMD Graphics Controll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A-Series Processor Model A8 PRO-7600B Processor Speed 3.10 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,"10.4""",Graphics Controller Manufacturer AMD Graphics Controller Model Radeon R7 Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Hewlett-Packard,,,A4-Series APU A4-5000 (1.5 GHz),4 GB DDR3 500 GB HDD,Windows 8.1 64-Bit,AMD Radeon HD 8330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,AMD A8 PRO-7600B APU (3.1 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional(available through downgrade rights from Windows 8.1 Pro),AMD Radeon R7 240 (2 GB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i3 4150T (3.0 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-bit,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i3 4005U (1.70 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit,"18.5""",Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ASUS,,,Intel Core i3 4150 (3.50 GHz),8 GB DDR3 1 TB HDD,Windows 8.1 64-Bit,No Screen,NVIDIA GeForce GTX 745 4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AOpen,,,Celeron Processor Model N2930 Processor Speed 1.83 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM,Chrome OS,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590 (3.30 GHz),8 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit with Windows 8.1 Pro License,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590 (3.30 GHz),4 GB DDR3 500 GB HDD,Windows 7,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i5 Processor Model i5-4590T Processor Speed 2 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM,Windows 7 Professional,No Screen,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A-Series Processor Model A4 PRO-7350B Processor Speed 3.40 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,"10.4""",Graphics Controller Manufacturer AMD Graphics Controller Model Radeon R5 Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i3 4150 (3.50 GHz),4GB 500 GB HDD,Windows 8.1,No Screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A-Series Processor Model A10-8750 Processor Speed 3.60 GHz,Standard Memory 8 GB Memory Technology DDR3 SDRAM 1 TB HDD,Windows 7 Professional,No Screen,Graphics Controller Manufacturer AMD Graphics Controller Model Radeon R7 Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Celeron Processor Model 3205U Processor Speed 1.50 GHz,Chrome OS,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i3 4150 (3.50 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 6500T (2.50 GHz),4 GB 500 GB HDD,Windows 7 Professional 64-Bit (available through downgrade rights from Windows 10 Pro),Intel HD Graphics 530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Acer America,,,Intel Core i7 Processor Model i7-4790 Processor Speed 3.60 GHz,Standard Memory 8 GB Memory Technology DDR3 SDRAM 1 TB HDD,Windows 7 Professional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Acer America,,,Intel Core i5 4440 (3.10 GHz),4 GB DDR3 1 TB HDD,Windows 7 Home Premium 64-Bit,"15""",Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 4590T (2.0 GHz),8GB (2x4GB) 128 GB SSD,Windows 7 Professional,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lenovo,,,A-Series Processor Model A8-6500B Processor Speed 3.50 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,No Screen,Graphics Controller Manufacturer AMD Gr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fujitsu,,,Intel Core i3 4160 (3.60 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro 64-Bit,No Screen,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590S (3.0 GHz),4 GB DDR3 500 GB HDD,Windows 8.1 Pro 64-Bit,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 6500T (2.50 GHz),8 GB DDR4 256 GB SSD,Windows 7 Professional 64-Bit (available through downgrade rights from Windows 10 Pro),Intel HD Graphics 530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lenovo,,,Intel Core i5 4460 (3.2 GHz),8 GB DDR3 1TB SSHD HDD 8 GB SSD,Windows 8.1 64-bit,"15.4""",NVIDIA GeForce GTX 750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Celeron J1900 (2.00 GHz),4 GB DDR3 500 GB HDD,Windows 8 Pro,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lenovo,,,A-Series Processor Speed 3.40 GHz Processor Model A4-5300,Standard Memory 2 GB Memory Technology DDR3 SDRAM 250 GB HDD,Win7 Pro64 preload+Win8 Pro64 RDVD/licence,"14""",Graphics Controller Manufa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DELL,,,Pentium G3220 (3.00 GHz),4 GB DDR3 1 TB HDD,Windows 7 Professional (64Bit),Win8.1 Downgrade,"12.1""",Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Pentium Processor Model G3260 Processor Speed 3.30 GHz,500 GB HDD,Windows 7 Professional,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i3 4170 (3.70 GHz),1 TB HDD,Windows 10 Home 64 bit,No Screen,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 6500 (3.20 GHz),8 GB DDR3L 500 GB HDD,Windows 7 Professional (Includes Windows 10 Pro License),AMD Radeon R5 340X 2 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Lenovo,,,Intel Core i5 4570S (2.90 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64bit,No Screen,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZOTAC,,,Intel Core i5 Processor Model i5-4570R Processor Speed 2.70 GHz,Standard Memory 8 GB Memory Technology DDR3 SDRAM 1 TB HDD,"18.5""",Graphics Controller Manufacturer Intel Graphics Controller Model Iris Pro 5200,Support Email:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Pentium Processor Model G3250 Processor Speed 3.20 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Home Premium,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Pentium G3250T (2.80 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional English / French 64bit (Includes Windows 8.1 Pro license),Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fujitsu,,,Pentium G3250 (3.20 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro 64-Bit,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fujitsu,,,XEON E5-1620 v3 (3.5 GHz),16 GB DDR4 256 GB SSD,Windows 7 Professional 64-Bit / Windows 8.1 Pro,NVIDIA Quadro K2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Core i7 6700 (3.4 GHz),16 GB DDR3 2 TB HDD,Windows 10 Home 64-Bit,AMD Radeon R9 370 2 GB,NVIDIA GeForce GTX 960 2 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Celeron Processor Model 3205U Processor Speed 1.50 GHz,Chrome OS,No,Support Phone:1-800-816-2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Lenovo,,,Intel Core i7 4790 (3.6 GHz),12 GB DDR3 1 TB HDD 8GB Cache SSD,Windows 8.1 64-bit,"14""",NVIDIA GeForce GTX 760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i7 5820K (3.30 GHz),8 GB DDR4 2 TB HDD,Windows 10 Home 64-Bit,"18.5""",NVIDIA GeForce GTX 980 4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i3 Processor Model i3-4160 Processor Speed 3.60 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500GB HDD,Windows 7 Professional,Model HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i5 Processor Model i5-4570T Processor Speed 2.90 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,No Screen,Graphics Controller Manufacturer Intel Graphics Controller Model HD 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A10-Series APU A10-8750 (3.60 GHz),8 GB DDR3 2 TB HDD,Windows 10 Home,AMD Radeon R7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 6500 (3.20 GHz),4 GB DDR4 500 GB HDD,Windows 7 Professional 64-Bit (available through downgrade rights from Windows 10 Pro),"18.5""",Intel HD Graphics 530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i7 4790 (3.6 GHz),4 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro downgrade,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DELL,,,Intel Core i3-4150T 3GHz,500GB HDD 4GB DDR3 Memory,Windows 7 Professional+,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 4590 (3.30GHz),4GB DDR3 500GB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 Processor Model i5-4460 Processor Speed 3.20 GHz,Standard Memory 8 GB Memory Technology DDR3 SDRAM 1 TB HDD,Graphics Controller Manufacturer NVIDIA Graphics Controller Model GeForce GTX 745,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Core i5 4210U (1.7 GHz),0 MB,Intel HD Graphics 4400,Support Phone:1-888-678-3688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i7 4770 (3.40 GHz),8 GB DDR3 1 TB HDD,Windows 8 Pro 64-Bit,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 Processor Model i5-4590T Processor Speed 2 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM,Windows 7 Professional,No Screen,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i7-4790 (3.6 GHz),8 GB Memory, 1 TB + 8 GB SSHD,GeForce GTX 745,Windows 8.1 64-Bit,Lenovo IdeaCentre Mid-Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5-4590T(2.0 GHz),4 GB DDR3 500 GB HDD,Intel HD Graphics 4600,Windows 7 Professional(available through downgrade rights from Windows 8.1 Pro),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i3 5005U (2.0 GHz),8 GB DDR3L 16 GB SSD,Google Chrome OS,Intel HD Graphics 5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i3 4160 (3.60 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Core i5 4460T (1.90 GHz),4 GB DDR3 500 GB HDD,Windows 8.1 Professional CD with Windows 7 Professional pre-installed,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fujitsu,,,Intel Core i5 4590T (2.0 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional / Windows 8.1 Pro,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A10-Series APU A10-8750 (3.60 GHz),8 GB DDR3 1 TB HDD,Windows 10 Home 64-Bit,AMD Radeon R7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i3-4150T Processor Speed 3GHz,Standard Memory 4 GB DDR3 SDRAM 500GB HDD,Intel HD Graphics 4400,Windows 7/8.1 Pro 64-Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,A10-Series APU A10-7800 (3.50 GHz),8 GB DDR3 1 TB HDD 120 GB SSD,Windows 10 Home 64-Bit,AMD Radeon R9 360 2 GB GDDR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590 (3.30 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit with Windows 8.1 Pro License,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i3 Processor Model i3-5005U Processor Speed 2 GHz,Chrome OS,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 5500,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5,Standard Memory 4 GB Memory Technology DDR3L SDRAM 500 GB HDD,Windows 7 Professional,Support Phone:1-800-WWW-DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,DELL,,,Celeron G1820 (2.7 GHz),4 GB DDR3 500 GB HDD,Windows 7 Home Premium (64Bit),"15.1""",Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Acer America,,,Intel Core i5 4440 (3.10 GHz),4 GB DDR3 500 GB HDD,Windows 8.1 64-Bit,"108""",Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
